frame_number,right_wrist_x,right_wrist_y
139,0.5116274356842041,0.5892916321754456
140,0.5036449432373047,0.5948702096939087
141,0.4886370897293091,0.5998393297195435
142,0.4813251495361328,0.6040245294570923
143,0.46941620111465454,0.6072249412536621
144,0.45986849069595337,0.6109731793403625
145,0.45091336965560913,0.6150191426277161
146,0.44499069452285767,0.6175684928894043
147,0.43776097893714905,0.6182177662849426
148,0.4356907606124878,0.6197068691253662
149,0.4321892261505127,0.6224464178085327
150,0.42380431294441223,0.6232780814170837
151,0.42226356267929077,0.6250820159912109
152,0.419289767742157,0.6247990727424622
153,0.41817060112953186,0.6238683462142944
154,0.4162529408931732,0.62269127368927
155,0.4124685525894165,0.6187371611595154
156,0.4088127911090851,0.6131558418273926
157,0.40659552812576294,0.6081041097640991
158,0.4085286855697632,0.6037191152572632
159,0.40889209508895874,0.5993826389312744
160,0.4018796384334564,0.5954447984695435
161,0.39366963505744934,0.5956555008888245
162,0.38916298747062683,0.5973884463310242
163,0.38337960839271545,0.5984329581260681
164,0.37965071201324463,0.5985116362571716
165,0.376454621553421,0.5992522239685059
166,0.3729240298271179,0.6009085774421692
167,0.3723926842212677,0.6021563410758972
168,0.37461474537849426,0.604836106300354
169,0.3742089569568634,0.6077892780303955
170,0.37162506580352783,0.6088866591453552
171,0.37104907631874084,0.6088051795959473
172,0.36736276745796204,0.6088032722473145
173,0.362185001373291,0.6087238192558289
174,0.35378941893577576,0.6081849932670593
175,0.34802594780921936,0.6063829660415649
176,0.3424803912639618,0.6050549149513245
177,0.34076088666915894,0.6034358739852905
178,0.33728915452957153,0.600217342376709
179,0.33330684900283813,0.596703827381134
180,0.3344928026199341,0.5951413512229919
181,0.335975706577301,0.5927708148956299
182,0.34213268756866455,0.5899053812026978
183,0.34112104773521423,0.5909435153007507
184,0.34327027201652527,0.5992170572280884
185,0.3393101096153259,0.6035435199737549
186,0.330957293510437,0.6052980422973633
187,0.3291538953781128,0.6068943738937378
188,0.323716402053833,0.6087413430213928
189,0.3159511685371399,0.6087543368339539
190,0.3052240014076233,0.6085554957389832
191,0.3014149069786072,0.60611492395401
192,0.2992783784866333,0.5984418392181396
193,0.3001842796802521,0.5936415195465088
194,0.3016471266746521,0.5883797407150269
195,0.3032052218914032,0.5819912552833557
196,0.30426910519599915,0.5749777555465698
197,0.30437156558036804,0.5713159441947937
198,0.30736619234085083,0.5658634305000305
199,0.311654269695282,0.5606728792190552
200,0.31695497035980225,0.5578091144561768
201,0.3187757134437561,0.5518707036972046
202,0.31859514117240906,0.5456031560897827
203,0.31800171732902527,0.5406856536865234
204,0.32021790742874146,0.537854790687561
205,0.32366493344306946,0.5320298075675964
206,0.32884481549263,0.5260012149810791
207,0.3281196653842926,0.5252688527107239
208,0.3273739814758301,0.521544337272644
209,0.32707422971725464,0.5216922163963318
210,0.3235020637512207,0.5244342088699341
211,0.31800132989883423,0.5240520238876343
212,0.3159290850162506,0.524641752243042
213,0.3154835104942322,0.5332055687904358
214,0.3086799383163452,0.5332266092300415
215,0.3067089915275574,0.5374870896339417
216,0.3069745898246765,0.5409519076347351
217,0.3060402274131775,0.5450194478034973
218,0.3064575791358948,0.5462992787361145
219,0.30926525592803955,0.5452899932861328
220,0.31639784574508667,0.5445454120635986
221,0.3442840278148651,0.5439459681510925
222,0.3440900444984436,0.5434472560882568
223,0.34796690940856934,0.5354219675064087
224,0.3480392396450043,0.5246870517730713
225,0.3447186052799225,0.5210856795310974
226,0.342790424823761,0.5220292210578918
227,0.3436305522918701,0.5239177346229553
228,0.34862446784973145,0.5300676226615906
229,0.34875497221946716,0.542218029499054
230,0.35540127754211426,0.5567635893821716
231,0.3652799725532532,0.56913822889328
232,0.37903034687042236,0.5930002331733704
233,0.386247843503952,0.6026335954666138
234,0.3911769390106201,0.6016052961349487
235,0.39351680874824524,0.5988871455192566
236,0.3948573172092438,0.5925307869911194
237,0.39907312393188477,0.58788001537323
238,0.399021178483963,0.5847136378288269
239,0.3972924053668976,0.5830451250076294
240,0.3886505961418152,0.5631781220436096
241,0.35652732849121094,0.5441593527793884
242,0.31647422909736633,0.5199114680290222
243,0.27844369411468506,0.4840866029262543
244,0.24785274267196655,0.4471491873264313
245,0.21863803267478943,0.4101324677467346
246,0.20011162757873535,0.3731308579444885
247,0.19727540016174316,0.346712589263916
248,0.19572600722312927,0.32371678948402405
249,0.1943570077419281,0.30753427743911743
250,0.19632987678050995,0.2945810854434967
251,0.195607990026474,0.28347235918045044
252,0.19723571836948395,0.2779507040977478
253,0.20135056972503662,0.2761436402797699
254,0.2037685662508011,0.27500542998313904
255,0.20495659112930298,0.2745782136917114
256,0.2066914439201355,0.27509361505508423
257,0.20725035667419434,0.2759062647819519
258,0.21257175505161285,0.27768674492836
259,0.2181050032377243,0.27830761671066284
260,0.22450387477874756,0.27873244881629944
261,0.22607460618019104,0.2767593562602997
262,0.2324998378753662,0.27855250239372253
263,0.23375535011291504,0.2783748507499695
264,0.23896507918834686,0.27989986538887024
265,0.24350999295711517,0.28016287088394165
266,0.25004255771636963,0.2844865918159485
267,0.25828585028648376,0.29296818375587463
268,0.2654677629470825,0.2994094491004944
269,0.27065038681030273,0.3033706545829773
270,0.27182552218437195,0.30312496423721313
271,0.2733176648616791,0.3030829131603241
272,0.27473461627960205,0.30293017625808716
273,0.27786874771118164,0.30249500274658203
274,0.28229010105133057,0.30210766196250916
275,0.28540799021720886,0.3019467294216156
276,0.2875397503376007,0.3014591634273529
277,0.2882482707500458,0.3011857271194458
278,0.2909303307533264,0.3020244240760803
279,0.29234012961387634,0.30423060059547424
280,0.29232630133628845,0.3092104196548462
281,0.29270073771476746,0.32191288471221924
282,0.2952551245689392,0.33701154589653015
283,0.29658764600753784,0.35558032989501953
284,0.301321417093277,0.3816148638725281
285,0.3156256675720215,0.4069587290287018
286,0.3449174463748932,0.43575024604797363
287,0.3722885847091675,0.46100321412086487
288,0.39024150371551514,0.4826276898384094
289,0.41274791955947876,0.4976707994937897
290,0.42888548970222473,0.5073052644729614
291,0.44088029861450195,0.5092857480049133
292,0.4416235685348511,0.5059548616409302
293,0.43885454535484314,0.5044081807136536
294,0.43665215373039246,0.5043131113052368
295,0.43313068151474,0.5068041086196899
296,0.42922741174697876,0.5092841982841492
297,0.4255334138870239,0.5103000402450562
298,0.42387059330940247,0.5114423632621765
299,0.42329567670822144,0.5129483342170715
300,0.42424851655960083,0.5135003328323364
301,0.4243892729282379,0.5131102204322815
302,0.4243180453777313,0.5118767023086548
303,0.4239687919616699,0.5114766359329224
304,0.4238816499710083,0.5109426975250244
305,0.42359593510627747,0.5123089551925659
306,0.42182809114456177,0.515377402305603
307,0.4205779731273651,0.517935574054718
308,0.41822975873947144,0.5221067667007446
309,0.41457006335258484,0.5271139144897461
310,0.4092032015323639,0.5305154323577881
311,0.4046265780925751,0.5344318151473999
312,0.40006986260414124,0.5350481271743774
313,0.39517855644226074,0.5339216589927673
314,0.3940786123275757,0.5330470204353333
315,0.393447607755661,0.5331403017044067
316,0.39395666122436523,0.5334407091140747
317,0.3948765993118286,0.5329421758651733
318,0.3954318165779114,0.5326859354972839
319,0.39589130878448486,0.5326460003852844
320,0.395959734916687,0.5324372053146362
321,0.39602693915367126,0.5320738554000854
322,0.39599964022636414,0.5321728587150574
323,0.3960861563682556,0.5353203415870667
324,0.395236998796463,0.5388873219490051
325,0.3944590985774994,0.5437458157539368
326,0.39356014132499695,0.5434993505477905
327,0.3936607837677002,0.543174147605896
328,0.3938099443912506,0.5430649518966675
329,0.39390134811401367,0.5424891710281372
330,0.3942257761955261,0.5416747331619263
331,0.3953343331813812,0.5396377444267273
332,0.3962705433368683,0.5375522971153259
333,0.3968020975589752,0.5367249846458435
334,0.39732009172439575,0.5358731150627136
335,0.3976002633571625,0.535834550857544
336,0.3984866738319397,0.5371906161308289
337,0.39848870038986206,0.5402966737747192
338,0.39749205112457275,0.548047661781311
339,0.39670684933662415,0.5514478087425232
340,0.39640676975250244,0.5530091524124146
341,0.3961925506591797,0.5544734597206116
342,0.3956966698169708,0.5528823137283325
343,0.39585041999816895,0.5519553422927856
344,0.39583128690719604,0.5494205951690674
345,0.39618080854415894,0.5398351550102234
346,0.3970721662044525,0.5301268696784973
347,0.39672473073005676,0.5233584046363831
348,0.39669686555862427,0.5171223878860474
349,0.39682942628860474,0.5152893662452698
350,0.3973771929740906,0.5144609212875366
351,0.3984006643295288,0.5145604610443115
352,0.3990480303764343,0.5163466334342957
353,0.40065035223960876,0.5182013511657715
354,0.4014802575111389,0.5223100781440735
355,0.4053786098957062,0.5322276949882507
356,0.40837275981903076,0.5340666174888611
357,0.41287484765052795,0.5348418951034546
358,0.4202861785888672,0.5341291427612305
359,0.4254172444343567,0.5336626768112183
360,0.428300678730011,0.5334857702255249
361,0.4304256737232208,0.5305901169776917
362,0.4335359036922455,0.5245402455329895
363,0.43526023626327515,0.5176421403884888
364,0.43478795886039734,0.512241005897522
365,0.43574923276901245,0.5116585493087769
366,0.4358856678009033,0.511803925037384
367,0.4360966086387634,0.5111246109008789
368,0.4356151521205902,0.5121060609817505
369,0.4276423454284668,0.5122317671775818
370,0.40912407636642456,0.5072238445281982
371,0.39518457651138306,0.49069148302078247
372,0.38457098603248596,0.4693842828273773
373,0.3676941394805908,0.45058926939964294
374,0.34339606761932373,0.43432849645614624
375,0.3426782786846161,0.4190688729286194
376,0.35146594047546387,0.4030333161354065
377,0.35133689641952515,0.3918030858039856
378,0.35614606738090515,0.3861077129840851
379,0.35508209466934204,0.38792189955711365
380,0.35538193583488464,0.38784000277519226
381,0.35561612248420715,0.38645535707473755
382,0.35645797848701477,0.38920778036117554
383,0.35624223947525024,0.393746018409729
384,0.3547987937927246,0.39299947023391724
385,0.3543533980846405,0.38936010003089905
386,0.35313495993614197,0.3875162899494171
387,0.3553251624107361,0.3846800625324249
388,0.3563455045223236,0.3806583881378174
389,0.35650256276130676,0.37617477774620056
390,0.3561539053916931,0.37313732504844666
391,0.35577139258384705,0.37014567852020264
392,0.3567374646663666,0.3668804168701172
393,0.35729238390922546,0.36456945538520813
394,0.3567667603492737,0.364623099565506
395,0.35673871636390686,0.3627176284790039
396,0.35470449924468994,0.3634510934352875
397,0.3476634621620178,0.36523884534835815
398,0.34507039189338684,0.364753395318985
399,0.34254443645477295,0.3598605990409851
400,0.34159183502197266,0.35598933696746826
401,0.34233060479164124,0.3510496914386749
402,0.3427982032299042,0.347262978553772
403,0.34736666083335876,0.3453288674354553
404,0.35101762413978577,0.3429141342639923
405,0.3609631061553955,0.3433484137058258
406,0.3700088560581207,0.34362921118736267
407,0.3788215219974518,0.3447088897228241
408,0.38428619503974915,0.3452572822570801
409,0.38487786054611206,0.35144805908203125
410,0.38407549262046814,0.351815789937973
411,0.3867400288581848,0.35276055335998535
412,0.38846930861473083,0.35673776268959045
413,0.38907238841056824,0.35856273770332336
414,0.3883517384529114,0.35888421535491943
415,0.3874160051345825,0.3591994643211365
416,0.38511690497398376,0.35776978731155396
417,0.38422393798828125,0.3576512932777405
418,0.3836754560470581,0.35729876160621643
419,0.3825301229953766,0.35751211643218994
420,0.38077452778816223,0.3574323058128357
421,0.3807124197483063,0.35850220918655396
422,0.3777240216732025,0.3596873879432678
423,0.3713245093822479,0.36129000782966614
424,0.36501389741897583,0.3630305528640747
425,0.3604159355163574,0.3636612296104431
426,0.35470712184906006,0.366266667842865
427,0.35621312260627747,0.36578819155693054
428,0.3572005331516266,0.3671523928642273
429,0.36905810236930847,0.37092769145965576
430,0.36926382780075073,0.37843912839889526
431,0.36585065722465515,0.3900109529495239
432,0.36624056100845337,0.41010794043540955
433,0.3803391754627228,0.42591285705566406
434,0.3987087607383728,0.444153368473053
435,0.42407670617103577,0.45646411180496216
436,0.43363624811172485,0.4569428563117981
437,0.4391067922115326,0.45709317922592163
438,0.44199642539024353,0.45296281576156616
439,0.4464876055717468,0.44686180353164673
440,0.44769465923309326,0.4422945976257324
441,0.44562989473342896,0.44114547967910767
442,0.44034168124198914,0.43936556577682495
443,0.4382912218570709,0.4383474886417389
444,0.4368957579135895,0.43820327520370483
445,0.4304119944572449,0.4353109896183014
446,0.42403754591941833,0.4271623194217682
447,0.42109817266464233,0.42110854387283325
448,0.41975244879722595,0.4183991551399231
449,0.4195723235607147,0.4186912477016449
450,0.4189010262489319,0.41995057463645935
451,0.4178887605667114,0.42081207036972046
452,0.41184282302856445,0.42423754930496216
453,0.40948718786239624,0.42855697870254517
454,0.4085676372051239,0.43499094247817993
455,0.4058854877948761,0.44161272048950195
456,0.39955493807792664,0.445324182510376
457,0.39134249091148376,0.44763579964637756
458,0.3864921033382416,0.4470730423927307
459,0.3842936158180237,0.4496418535709381
460,0.38692706823349,0.453122079372406
461,0.3923681080341339,0.45456212759017944
462,0.4007429778575897,0.4582654535770416
463,0.40898334980010986,0.46092432737350464
464,0.4149766266345978,0.4608476161956787
465,0.4183138608932495,0.4590776562690735
466,0.4170140027999878,0.458139568567276
467,0.41589927673339844,0.4567960202693939
468,0.41146135330200195,0.45304590463638306
469,0.40825891494750977,0.44761133193969727
470,0.39999547600746155,0.43872541189193726
471,0.3896445333957672,0.4294949471950531
472,0.38209474086761475,0.4262095093727112
473,0.3802172839641571,0.4213460087776184
474,0.3807734251022339,0.4196496903896332
475,0.3829103708267212,0.41711845993995667
476,0.3886241614818573,0.4101664423942566
477,0.3889385163784027,0.4050046503543854
478,0.3894360065460205,0.40347766876220703
479,0.3911705017089844,0.4001416563987732
480,0.3926581144332886,0.39944222569465637
481,0.394973486661911,0.3999482989311218
482,0.40133166313171387,0.4028400480747223
483,0.4122704863548279,0.4062659740447998
484,0.4213378131389618,0.41008812189102173
485,0.42516839504241943,0.4115458130836487
486,0.42661866545677185,0.4115728437900543
487,0.4285259246826172,0.40408533811569214
488,0.4298669099807739,0.402987003326416
489,0.4335462749004364,0.4028218388557434
490,0.43981584906578064,0.4005005359649658
491,0.4441263973712921,0.400641530752182
492,0.4561416208744049,0.4010092318058014
493,0.47868454456329346,0.4015212655067444
494,0.48596593737602234,0.40281572937965393
495,0.4913545250892639,0.40313640236854553
496,0.48745277523994446,0.40860265493392944
497,0.4821099638938904,0.4280315041542053
498,0.4794405996799469,0.45680755376815796
499,0.44167959690093994,0.48053693771362305
500,0.4003639221191406,0.5009185075759888
501,0.37890303134918213,0.49951958656311035
502,0.37688687443733215,0.49787449836730957
503,0.37935781478881836,0.49398136138916016
504,0.38069722056388855,0.49238109588623047
505,0.38391825556755066,0.49200624227523804
506,0.38729143142700195,0.49071377515792847
507,0.3904118537902832,0.4892633855342865
508,0.3982313871383667,0.4890543818473816
509,0.41841012239456177,0.4889749586582184
510,0.4445522427558899,0.48933297395706177
511,0.45204877853393555,0.49771133065223694
512,0.4672938585281372,0.5003063082695007
513,0.45487627387046814,0.5072242021560669
514,0.41941624879837036,0.516147255897522
515,0.3856302797794342,0.5094823241233826
516,0.33589521050453186,0.48843589425086975
517,0.3074578046798706,0.4604405462741852
518,0.30170685052871704,0.4310224652290344
519,0.29602134227752686,0.40878087282180786
520,0.2957015931606293,0.39629918336868286
521,0.3107054531574249,0.39181023836135864
522,0.3213220238685608,0.40817326307296753
523,0.3444381356239319,0.4198266565799713
524,0.3835258483886719,0.4236137866973877
525,0.37736019492149353,0.45035749673843384
526,0.4780564606189728,0.49050456285476685
527,0.44109979271888733,0.48832839727401733
528,0.46231088042259216,0.4869939386844635
529,0.538147509098053,0.4909156262874603
530,0.5362950563430786,0.4811016023159027
531,0.5697159171104431,0.4450055658817291
532,0.5703665018081665,0.43756183981895447
533,0.5685372352600098,0.440114825963974
534,0.5820797085762024,0.4330076575279236
535,0.5645659565925598,0.41868752241134644
536,0.5560001134872437,0.4069156050682068
537,0.5477460622787476,0.40539637207984924
538,0.5393078327178955,0.4076732099056244
539,0.5124402046203613,0.4124411642551422
540,0.47949546575546265,0.41513413190841675
541,0.45567020773887634,0.4341800808906555
542,0.4270375072956085,0.45514965057373047
543,0.39930033683776855,0.46900248527526855
544,0.3893040418624878,0.46363577246665955
545,0.3885146379470825,0.4626563489437103
546,0.3928314745426178,0.4605806767940521
547,0.39984631538391113,0.44115346670150757
548,0.4056675434112549,0.4324128031730652
549,0.4105979800224304,0.4282587170600891
550,0.4181508719921112,0.42360416054725647
551,0.444735586643219,0.416975200176239
552,0.44385117292404175,0.4220016896724701
553,0.44333264231681824,0.4241068959236145
554,0.4422670006752014,0.4255451560020447
555,0.44219520688056946,0.414374977350235
556,0.4558001160621643,0.41699400544166565
557,0.4538421630859375,0.41934409737586975
558,0.44485726952552795,0.4476463198661804
559,0.4445958137512207,0.4531175494194031
560,0.44452938437461853,0.44776415824890137
561,0.4452055096626282,0.4422937333583832
562,0.4533687233924866,0.4489688277244568
563,0.47257643938064575,0.5030079483985901
564,0.4744917154312134,0.4952741265296936
565,0.46976438164711,0.4908331334590912
566,0.46709513664245605,0.4799366593360901
567,0.4657195210456848,0.47741833329200745
568,0.4686996340751648,0.4765041768550873
569,0.4652724266052246,0.46859246492385864
570,0.4642947316169739,0.49977388978004456
571,0.46810048818588257,0.5209869146347046
572,0.46928268671035767,0.5040180087089539
573,0.4632225036621094,0.4933914244174957
574,0.4609505534172058,0.48118704557418823
575,0.4634290933609009,0.5055294036865234
576,0.46616804599761963,0.5139369964599609
577,0.46556544303894043,0.5077330470085144
578,0.46159109473228455,0.4493520259857178
579,0.45269373059272766,0.44471287727355957
580,0.4460797905921936,0.4448292851448059
581,0.431646466255188,0.438298761844635
582,0.4181802570819855,0.4291837811470032
583,0.4145914614200592,0.41499122977256775
584,0.40677985548973083,0.401775598526001
585,0.405809223651886,0.3874991238117218
586,0.4113152027130127,0.3717375695705414
587,0.42921870946884155,0.3499552607536316
588,0.40839657187461853,0.35815489292144775
589,0.402299165725708,0.3621823191642761
590,0.3873653709888458,0.36430081725120544
591,0.3829071521759033,0.3637809753417969
592,0.3770264983177185,0.3701056241989136
593,0.3756485879421234,0.373185932636261
594,0.37928101420402527,0.3752937316894531
595,0.38195860385894775,0.3766034245491028
596,0.3823222219944,0.3781895637512207
597,0.4271048605442047,0.4335929751396179
598,0.41008827090263367,0.4425848424434662
599,0.366105318069458,0.4812406003475189
600,0.36424434185028076,0.512141227722168
601,0.3690302073955536,0.5064823031425476
602,0.37133052945137024,0.5052114129066467
603,0.3706073760986328,0.5028481483459473
604,0.36402463912963867,0.5009839534759521
605,0.3584311604499817,0.49311700463294983
606,0.3608763515949249,0.4869754910469055
607,0.3831719160079956,0.47952166199684143
608,0.3928075432777405,0.46605196595191956
609,0.41122785210609436,0.45439329743385315
610,0.41570138931274414,0.45144692063331604
611,0.40907958149909973,0.45428356528282166
612,0.3944545388221741,0.4632802903652191
613,0.3770982027053833,0.47749820351600647
614,0.3519468903541565,0.49160656332969666
615,0.3287893831729889,0.5095514059066772
616,0.30603015422821045,0.5305653810501099
617,0.2841029763221741,0.5502962470054626
618,0.2594641149044037,0.5710660219192505
619,0.23376257717609406,0.586621880531311
620,0.20156066119670868,0.5923999547958374
621,0.17750334739685059,0.6011003255844116
622,0.15472544729709625,0.605506956577301
623,0.13492539525032043,0.6080734133720398
624,0.12091024219989777,0.6116114258766174
625,0.11384481936693192,0.6097306609153748
626,0.11285428702831268,0.6027578711509705
627,0.12734247744083405,0.5977953672409058
628,0.14234022796154022,0.5861210227012634
629,0.1541343629360199,0.5815631151199341
630,0.19124501943588257,0.57602858543396
631,0.239196315407753,0.566198468208313
632,0.271107941865921,0.5598161816596985
633,0.30573904514312744,0.5559181571006775
634,0.3303840160369873,0.5486639738082886
635,0.3493573069572449,0.542768120765686
636,0.362420916557312,0.5352913737297058
637,0.3679923117160797,0.5231460928916931
638,0.36323025822639465,0.506994366645813
639,0.36946117877960205,0.48989877104759216
640,0.37169507145881653,0.4685247540473938
641,0.3669354021549225,0.4530813694000244
642,0.36722132563591003,0.4443148672580719
643,0.3653393089771271,0.43807777762413025
644,0.3700336515903473,0.4316621720790863
645,0.3748994469642639,0.42872482538223267
646,0.38252049684524536,0.4321761727333069
647,0.39096102118492126,0.4365846514701843
648,0.40483132004737854,0.44163602590560913
649,0.40551838278770447,0.4416252672672272
650,0.40401044487953186,0.442185640335083
651,0.4083867371082306,0.43933019042015076
652,0.41326943039894104,0.4384020268917084
653,0.41292792558670044,0.43712177872657776
654,0.4179322421550751,0.43234118819236755
655,0.42532798647880554,0.4246334433555603
656,0.4284946918487549,0.4139769673347473
657,0.43592625856399536,0.40732288360595703
658,0.4381994903087616,0.401470422744751
659,0.4411413073539734,0.3985723555088043
660,0.4468672573566437,0.39125603437423706
661,0.4503350853919983,0.385301798582077
662,0.4520829916000366,0.3820863366127014
663,0.45690274238586426,0.37563356757164
664,0.4630574584007263,0.3726256489753723
665,0.4706374406814575,0.37219181656837463
666,0.47484689950942993,0.3764800429344177
